id,texture,width,height,x,y
af_compass_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_compass_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_cooler,ui\ui_icon_equipment,50,50,200,950
af_cooler_up,ui\ui_icon_equipment,50,50,200,950
af_cristall,ui\ui_icon_equipment,50,50,100,3500
af_cristall_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_cristall_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_cristall_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_cristall_flower,ui\ui_icon_equipment,50,50,750,3500
af_cristall_flower_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_cristall_flower_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_cristall_flower_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_cristall_flower_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_cristall_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_death_lamp,ui\ui_icon_equipment,50,50,1000,3550
af_death_lamp_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_death_lamp_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_death_lamp_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_death_lamp_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_dragon_eye,ui\ui_icon_equipment,50,50,50,3650
af_drops,ui\ui_icon_equipment,50,50,0,0
af_dummy_battery,ui\ui_icon_equipment,50,50,450,3550
af_dummy_battery_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_dummy_battery_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_dummy_battery_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_dummy_battery_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_dummy_dummy,ui\ui_icon_equipment,50,50,500,3550
af_dummy_dummy_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_dummy_dummy_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_dummy_dummy_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_dummy_dummy_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_dummy_glassbeads,ui\ui_icon_equipment,50,50,250,3550
af_dummy_glassbeads_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_dummy_glassbeads_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_dummy_glassbeads_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_dummy_glassbeads_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_dummy_pellicle,ui\ui_icon_equipment,50,50,0,0
af_dummy_spring,ui\ui_icon_equipment,50,50,0,0
af_ear,ui\ui_icon_equipment,50,50,300,3700
af_electra_flash,ui\ui_icon_equipment,50,50,650,3500
af_electra_flash_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_electra_flash_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_electra_flash_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_electra_flash_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_electra_moonlight,ui\ui_icon_equipment,50,50,850,3500
af_electra_moonlight_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_electra_moonlight_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_electra_moonlight_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_electra_moonlight_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_electra_sparkler,ui\ui_icon_equipment,50,50,500,3500
af_electra_sparkler_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_electra_sparkler_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_electra_sparkler_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_electra_sparkler_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_elektron,ui\ui_icon_equipment,50,50,400,3650
af_empty,ui\ui_icon_equipment,50,50,1100,3500
af_empty_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_empty_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_empty_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_empty_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_eye,ui\ui_icon_equipment,50,50,300,3550
af_eye_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_eye_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_eye_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_eye_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fire,ui\ui_icon_equipment,50,50,350,3550
af_fire_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_fire_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_fire_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_fire_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fire_loop,ui\ui_icon_equipment,50,50,100,3650
af_fireball,ui\ui_icon_equipment,50,50,150,3500
af_fireball_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_fireball_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_fireball_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_fireball_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fonar,ui\ui_icon_equipment,50,50,200,3650
af_fountain,ui\ui_icon_equipment,50,50,0,3700
af_frames,ui\ui_icon_equipment,50,50,50,950
af_frames_up,ui\ui_icon_equipment,50,50,50,950
af_freon,ui\ui_icon_equipment,50,50,150,950
af_freon_up,ui\ui_icon_equipment,50,50,150,950
af_full_empty,ui\ui_icon_equipment,50,50,1150,3500
af_full_empty_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_full_empty_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_full_empty_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_full_empty_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fuzz_kolobok,ui\ui_icon_equipment,50,50,700,3550
af_fuzz_kolobok_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_fuzz_kolobok_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_fuzz_kolobok_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_fuzz_kolobok_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_geliy,ui\ui_icon_equipment,50,50,0,0
af_generator,ui\ui_icon_equipment,50,50,500,3650
af_gimlet,ui\ui_icon_equipment,50,50,0,0
af_glass,ui\ui_icon_equipment,50,50,750,3550
af_glass_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_glass_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_glass_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_glass_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_gold_fish,ui\ui_icon_equipment,50,50,150,3550
af_gold_fish_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_gold_fish_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_gold_fish_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_gold_fish_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_grapes,ui\ui_icon_equipment,50,50,600,3650
af_gravi,ui\ui_icon_equipment,50,50,100,3550
af_gravi_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_gravi_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_gravi_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_gravi_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_grid,ui\ui_icon_equipment,50,50,100,950
af_grid_up,ui\ui_icon_equipment,50,50,100,950
af_iam,ui\ui_icon_equipment,50,50,150,1350
af_ice,ui\ui_icon_equipment,50,50,550,3550
af_ice_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_ice_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_ice_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_ice_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_itcher,ui\ui_icon_equipment,50,50,0,3500
af_itcher_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_itcher_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_itcher_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_itcher_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_kevlar,ui\ui_icon_equipment,50,50,250,950
af_kevlar_up,ui\ui_icon_equipment,50,50,250,950
af_kislushka,ui\ui_icon_equipment,50,50,850,3650
af_kogot,ui\ui_icon_equipment,50,50,450,3650
af_lighthouse,ui\ui_icon_equipment,50,50,450,3700
af_lobster_eyes,ui\ui_icon_equipment,50,50,800,3500
af_lobster_eyes_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_lobster_eyes_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_lobster_eyes_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_lobster_eyes_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_medallion,ui\ui_icon_equipment,50,50,750,3650
af_medusa,ui\ui_icon_equipment,50,50,1000,3500
af_medusa_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_medusa_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_medusa_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_medusa_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_mincer_meat,ui\ui_icon_equipment,50,50,300,3500
af_mincer_meat_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_mincer_meat_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_mincer_meat_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_mincer_meat_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_misery_bread_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_misery_bread_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_misery_bread_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_misery_bread_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_moh,ui\ui_icon_equipment,50,50,300,3650
af_monolith,ui\ui_icon_equipment,50,50,950,3550
af_night_star,ui\ui_icon_equipment,50,50,50,3550
af_night_star_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_night_star_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_night_star_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_night_star_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_oasis_heart,ui\ui_icon_equipment,50,50,900,3550
af_oasis_heart_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_oasis_heart_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_oasis_heart_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_oasis_heart_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_peas,ui\ui_icon_equipment,50,50,800,3650
af_pin,ui\ui_icon_equipment,50,50,50,3500
af_pin_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_pin_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_pin_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_pin_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_plates,ui\ui_icon_equipment,50,50,300,950
af_plates_up,ui\ui_icon_equipment,50,50,300,950
af_quest_b14_twisted,ui\ui_icon_equipment,50,50,700,3700
af_quest_b14_twisted_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_quest_b14_twisted_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_quest_b14_twisted_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_quest_b14_twisted_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_repei,ui\ui_icon_equipment,50,50,150,3700
af_ring,ui\ui_icon_equipment,50,50,600,3500
af_ring_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_ring_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_ring_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_ring_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_rusty_kristall,ui\ui_icon_equipment,50,50,0,0
af_rusty_sea,ui\ui_icon_equipment,50,50,0,0
af_rusty_thorn,ui\ui_icon_equipment,50,50,0,0
af_sandstone,ui\ui_icon_equipment,50,50,950,3650
af_serofim,ui\ui_icon_equipment,50,50,350,3650
af_signet,ui\ui_icon_equipment,50,50,100,3700
af_skull_miser,ui\ui_icon_equipment,50,50,650,3650
af_soul,ui\ui_icon_equipment,50,50,650,3550
af_soul_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_soul_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_soul_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_soul_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_spaika,ui\ui_icon_equipment,50,50,50,3700
af_sponge,ui\ui_icon_equipment,50,50,550,3500
af_sponge_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_sponge_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_sponge_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_sponge_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_star_phantom,ui\ui_icon_equipment,50,50,700,3650
af_sun,ui\ui_icon_equipment,50,50,250,3700
af_surge,ui\ui_icon_equipment,50,50,0,950
af_surge_up,ui\ui_icon_equipment,50,50,0,950
af_tapeworm,ui\ui_icon_equipment,50,50,250,3650
af_vaselisk,ui\ui_icon_equipment,50,50,0,0
af_vyvert,ui\ui_icon_equipment,50,50,1050,3500
af_vyvert_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_vyvert_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_vyvert_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_vyvert_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_zhelch,ui\ui_icon_equipment,50,50,900,3650
akvatab,ui\ui_icon_equipment,50,50,450,3250
ammo_11.43x23_fmj,ui\ui_icon_equipment,100,50,2750,550
ammo_11.43x23_fmj_bad,ui\ui_icon_equipment,100,50,2850,550
ammo_11.43x23_fmj_verybad,ui\ui_icon_equipment,100,50,2950,550
ammo_11.43x23_hydro,ui\ui_icon_equipment,100,50,2750,600
ammo_11.43x23_hydro_bad,ui\ui_icon_equipment,100,50,2850,600
ammo_11.43x23_hydro_verybad,ui\ui_icon_equipment,100,50,2950,600
ammo_12.7x55_ap,ui\ui_icon_equipment,100,50,2750,1700
ammo_12.7x55_ap_bad,ui\ui_icon_equipment,100,50,2850,1700
ammo_12.7x55_ap_verybad,ui\ui_icon_equipment,100,50,2950,1700
ammo_12.7x55_fmj,ui\ui_icon_equipment,100,50,2750,1650
ammo_12.7x55_fmj_bad,ui\ui_icon_equipment,100,50,2850,1650
ammo_12.7x55_fmj_verybad,ui\ui_icon_equipment,100,50,2950,1650
ammo_12x70_buck,ui\ui_icon_equipment,100,50,2750,1100
ammo_12x70_buck_bad,ui\ui_icon_equipment,100,50,2850,1100
ammo_12x70_buck_self,ui\ui_icon_equipment,100,50,2750,1100
ammo_12x70_buck_verybad,ui\ui_icon_equipment,100,50,2950,1100
ammo_12x76_bull,ui\ui_icon_equipment,100,50,2750,1200
ammo_12x76_dart,ui\ui_icon_equipment,100,50,2750,1200
ammo_12x76_dart_bad,ui\ui_icon_equipment,100,50,2850,1200
ammo_12x76_dart_verybad,ui\ui_icon_equipment,100,50,2950,1200
ammo_12x76_zhekan,ui\ui_icon_equipment,100,50,2750,1150
ammo_12x76_zhekan_bad,ui\ui_icon_equipment,100,50,2850,1150
ammo_12x76_zhekan_heli,ui\ui_icon_equipment,100,50,2750,1150
ammo_12x76_zhekan_verybad,ui\ui_icon_equipment,100,50,2950,1150
ammo_357_hp_mag,ui\ui_icon_equipment,100,50,2750,1850
ammo_357_hp_mag_bad,ui\ui_icon_equipment,100,50,2850,1850
ammo_357_hp_mag_verybad,ui\ui_icon_equipment,100,50,2950,1850
ammo_4.6x30_fmj,ui\ui_icon_equipment,100,50,2750,1800
ammo_4.6x30_fmj_bad,ui\ui_icon_equipment,100,50,2850,1800
ammo_4.6x30_fmj_verybad,ui\ui_icon_equipment,100,50,2950,1800
ammo_5.45x39_ap,ui\ui_icon_equipment,100,50,2750,750
ammo_5.45x39_ap_bad,ui\ui_icon_equipment,100,50,2850,750
ammo_5.45x39_ap_verybad,ui\ui_icon_equipment,100,50,2950,750
ammo_5.45x39_ep,ui\ui_icon_equipment,100,50,3050,700
ammo_5.45x39_ep_bad,ui\ui_icon_equipment,100,50,3150,700
ammo_5.45x39_ep_verybad,ui\ui_icon_equipment,100,50,3250,700
ammo_5.45x39_fmj,ui\ui_icon_equipment,100,50,2750,700
ammo_5.45x39_fmj_bad,ui\ui_icon_equipment,100,50,2850,700
ammo_5.45x39_fmj_verybad,ui\ui_icon_equipment,100,50,2950,700
ammo_5.56x45_ap,ui\ui_icon_equipment,100,50,2750,850
ammo_5.56x45_ap_bad,ui\ui_icon_equipment,100,50,2850,850
ammo_5.56x45_ap_verybad,ui\ui_icon_equipment,100,50,2950,850
ammo_5.56x45_fmj,ui\ui_icon_equipment,100,50,2750,800
ammo_5.56x45_fmj_bad,ui\ui_icon_equipment,100,50,2850,800
ammo_5.56x45_fmj_verybad,ui\ui_icon_equipment,100,50,2950,800
ammo_5.56x45_ss190,ui\ui_icon_equipment,100,50,3050,850
ammo_5.56x45_ss190_bad,ui\ui_icon_equipment,100,50,3150,850
ammo_5.56x45_ss190_verybad,ui\ui_icon_equipment,100,50,3250,850
ammo_5.7x28_ss190,ui\ui_icon_equipment,100,50,2750,350
ammo_5.7x28_ss190_bad,ui\ui_icon_equipment,100,50,2850,350
ammo_5.7x28_ss190_verybad,ui\ui_icon_equipment,100,50,2950,350
ammo_5.7x28_ss195,ui\ui_icon_equipment,100,50,2750,300
ammo_5.7x28_ss195_bad,ui\ui_icon_equipment,100,50,2850,300
ammo_5.7x28_ss195_verybad,ui\ui_icon_equipment,100,50,2950,300
ammo_50_bmg,ui\ui_icon_equipment,100,50,2750,1900
ammo_50_bmg_bad,ui\ui_icon_equipment,100,50,2850,1900
ammo_50_bmg_verybad,ui\ui_icon_equipment,100,50,2950,1900
ammo_7.62x25_p,ui\ui_icon_equipment,50,50,2750,400
ammo_7.62x25_p_bad,ui\ui_icon_equipment,50,50,2800,400
ammo_7.62x25_p_verybad,ui\ui_icon_equipment,50,50,2850,400
ammo_7.62x25_ps,ui\ui_icon_equipment,50,50,2750,450
ammo_7.62x25_ps_bad,ui\ui_icon_equipment,50,50,2800,450
ammo_7.62x25_ps_verybad,ui\ui_icon_equipment,50,50,2850,450
ammo_7.62x39_ap,ui\ui_icon_equipment,100,50,2750,1300
ammo_7.62x39_ap_bad,ui\ui_icon_equipment,100,50,2850,1300
ammo_7.62x39_ap_verybad,ui\ui_icon_equipment,100,50,2950,1300
ammo_7.62x39_fmj,ui\ui_icon_equipment,100,50,2750,1250
ammo_7.62x39_fmj_bad,ui\ui_icon_equipment,100,50,2850,1250
ammo_7.62x39_fmj_verybad,ui\ui_icon_equipment,100,50,2950,1250
ammo_7.62x51_ap,ui\ui_icon_equipment,100,50,2750,1500
ammo_7.62x51_ap_bad,ui\ui_icon_equipment,100,50,2850,1500
ammo_7.62x51_ap_verybad,ui\ui_icon_equipment,100,50,2950,1500
ammo_7.62x51_fmj,ui\ui_icon_equipment,100,50,2750,1450
ammo_7.62x51_fmj_bad,ui\ui_icon_equipment,100,50,2850,1450
ammo_7.62x51_fmj_verybad,ui\ui_icon_equipment,100,50,2950,1450
ammo_7.62x54_7h1,ui\ui_icon_equipment,100,50,2750,950
ammo_7.62x54_7h14,ui\ui_icon_equipment,100,50,2750,1550
ammo_7.62x54_7h14_bad,ui\ui_icon_equipment,100,50,2850,1550
ammo_7.62x54_7h14_verybad,ui\ui_icon_equipment,100,50,2950,1550
ammo_7.62x54_7h1_bad,ui\ui_icon_equipment,100,50,2850,950
ammo_7.62x54_7h1_verybad,ui\ui_icon_equipment,100,50,2950,950
ammo_7.62x54_ap,ui\ui_icon_equipment,100,50,2750,1600
ammo_7.62x54_ap_bad,ui\ui_icon_equipment,100,50,2850,1600
ammo_7.62x54_ap_verybad,ui\ui_icon_equipment,100,50,2950,1600
ammo_7.92x33_ap,ui\ui_icon_equipment,100,50,2750,1400
ammo_7.92x33_ap_bad,ui\ui_icon_equipment,100,50,2850,1400
ammo_7.92x33_ap_verybad,ui\ui_icon_equipment,100,50,2950,1400
ammo_7.92x33_fmj,ui\ui_icon_equipment,100,50,2750,1350
ammo_7.92x33_fmj_bad,ui\ui_icon_equipment,100,50,2850,1350
ammo_7.92x33_fmj_verybad,ui\ui_icon_equipment,100,50,2950,1350
ammo_9x18_ap,ui\ui_icon_equipment,50,50,2750,100
ammo_9x18_ap_bad,ui\ui_icon_equipment,50,50,2800,100
ammo_9x18_ap_verybad,ui\ui_icon_equipment,50,50,2850,100
ammo_9x18_fmj,ui\ui_icon_equipment,50,50,2750,0
ammo_9x18_fmj_bad,ui\ui_icon_equipment,50,50,2800,0
ammo_9x18_fmj_verybad,ui\ui_icon_equipment,50,50,2850,0
ammo_9x18_pmm,ui\ui_icon_equipment,50,50,2750,50
ammo_9x18_pmm_bad,ui\ui_icon_equipment,50,50,2800,50
ammo_9x18_pmm_verybad,ui\ui_icon_equipment,50,50,2850,50
ammo_9x19_ap,ui\ui_icon_equipment,50,50,2750,250
ammo_9x19_ap_bad,ui\ui_icon_equipment,50,50,2800,250
ammo_9x19_ap_verybad,ui\ui_icon_equipment,50,50,2850,250
ammo_9x19_fmj,ui\ui_icon_equipment,50,50,2750,150
ammo_9x19_fmj_bad,ui\ui_icon_equipment,50,50,2800,150
ammo_9x19_fmj_verybad,ui\ui_icon_equipment,50,50,2850,150
ammo_9x19_pbp,ui\ui_icon_equipment,50,50,2750,200
ammo_9x19_pbp_bad,ui\ui_icon_equipment,50,50,2800,200
ammo_9x19_pbp_verybad,ui\ui_icon_equipment,50,50,2850,200
ammo_9x39_ap,ui\ui_icon_equipment,100,50,2750,1050
ammo_9x39_ap_bad,ui\ui_icon_equipment,100,50,2850,1050
ammo_9x39_ap_verybad,ui\ui_icon_equipment,100,50,2950,1050
ammo_9x39_pab9,ui\ui_icon_equipment,100,50,2750,1000
ammo_9x39_pab9_bad,ui\ui_icon_equipment,100,50,2850,1000
ammo_9x39_pab9_verybad,ui\ui_icon_equipment,100,50,2950,1000
ammo_batteries,ui\ui_icon_equipment,50,50,50,1300
ammo_batteries_ccell,ui\ui_icon_equipment,50,50,100,1300
ammo_batteries_dead,ui\ui_icon_equipment,50,50,0,1300
ammo_binoc,ui\ui_icon_equipment,100,50,700,450
ammo_box,ui\ui_icon_equipment,100,50,100,450
ammo_dyno,ui\ui_icon_equipment,0,0,1650,300
ammo_gauss,ui\ui_icon_equipment,50,50,2750,2050
ammo_gauss_bad,ui\ui_icon_equipment,50,50,2800,2050
ammo_gauss_cardan,ui\ui_icon_equipment,50,50,2900,2050
ammo_gauss_verybad,ui\ui_icon_equipment,50,50,2850,2050
ammo_knife,ui\ui_icon_equipment,50,50,0,0
ammo_knife_2,ui\ui_icon_equipment,50,50,0,0
ammo_knife_3,ui\ui_icon_equipment,50,50,0,0
ammo_knife_4,ui\ui_icon_equipment,50,50,0,0
ammo_knife_5,ui\ui_icon_equipment,50,50,0,0
ammo_m209,ui\ui_icon_equipment,50,50,2750,2000
ammo_m209_bad,ui\ui_icon_equipment,50,50,2800,2000
ammo_m209_verybad,ui\ui_icon_equipment,50,50,2850,2000
ammo_magnum_300,ui\ui_icon_equipment,100,50,2750,1750
ammo_magnum_300_bad,ui\ui_icon_equipment,100,50,2850,1750
ammo_magnum_300_verybad,ui\ui_icon_equipment,100,50,2950,1750
ammo_og-7b,ui\ui_icon_equipment,150,50,2750,2100
ammo_og-7b_bad,ui\ui_icon_equipment,150,50,2750,2150
ammo_og-7b_verybad,ui\ui_icon_equipment,150,50,2750,2200
ammo_pkm_100,ui\ui_icon_equipment,100,50,2750,900
ammo_pkm_100_bad,ui\ui_icon_equipment,100,50,2850,900
ammo_pkm_100_verybad,ui\ui_icon_equipment,100,50,2950,900
ammo_vog-25,ui\ui_icon_equipment,50,50,2750,1950
ammo_vog-25_bad,ui\ui_icon_equipment,50,50,2800,1950
ammo_vog-25_verybad,ui\ui_icon_equipment,50,50,2850,1950
analgetic,ui\ui_icon_equipment,50,50,800,3250
antibio_chlor,ui\ui_icon_equipment,50,50,700,3250
antibio_sulfad,ui\ui_icon_equipment,50,50,600,3250
antiemetic,ui\ui_icon_equipment,50,50,650,3250
antirad,ui\ui_icon_equipment,50,50,100,3250
antirad_cystamine,ui\ui_icon_equipment,50,50,550,3250
antirad_kalium,ui\ui_icon_equipment,50,50,500,3250
armor_repair_fa,ui\ui_icon_equipment,50,50,150,2850
army_bowler,ui\ui_icon_equipment,100,50,250,1600
army_isg_spy_pendrive,ui\ui_icon_equipment,50,50,450,150
army_nosorog_outfit,ui\ui_icon_equipment,100,150,5700,150
army_outfit,ui\ui_icon_equipment,100,100,4800,0
army_patch,ui\ui_icon_equipment,50,50,0,50
artefact_container,ui\ui_icon_equipment,100,100,200,1950
as_script_grenade,ui\ui_icon_equipment,50,50,450,450
attackers_pda,ui\ui_icon_equipment,50,50,350,150
bad_psy_helmet,ui\ui_icon_equipment,50,50,650,1400
ball_hammer,ui\ui_icon_equipment,50,50,650,2150
bandage,ui\ui_icon_equipment,50,50,0,3300
