id,texture,width,height,x,y
ammo_7.62x54_7h1_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,950
ammo_7.62x54_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,1600
ammo_7.62x54_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1600
ammo_7.92x33_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,1400
ammo_7.92x33_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1400
ammo_7.92x33_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,1350
ammo_7.92x33_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1350
ammo_9x18_ap,ui\grok_bo_ammo_icons.dds,100,50,2900,100
ammo_9x18_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,3000,100
ammo_9x18_fmj,ui\grok_bo_ammo_icons.dds,100,50,2900,0
ammo_9x18_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,3000,0
ammo_9x18_pmm,ui\grok_bo_ammo_icons.dds,100,50,2900,50
ammo_9x18_pmm_bad,ui\grok_bo_ammo_icons.dds,100,50,3000,50
ammo_9x19_ap,ui\grok_bo_ammo_icons.dds,100,50,3200,100
ammo_9x19_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,3300,100
ammo_9x19_fmj,ui\grok_bo_ammo_icons.dds,100,50,3200,0
ammo_9x19_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,3300,0
ammo_9x19_pbp,ui\grok_bo_ammo_icons.dds,100,50,3200,50
ammo_9x19_pbp_bad,ui\grok_bo_ammo_icons.dds,100,50,3300,50
ammo_9x21_sp10,ui\grok_bo_ammo_icons.dds,100,50,2850,2300
ammo_9x39_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,1050
ammo_9x39_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1050
ammo_9x39_pab9,ui\grok_bo_ammo_icons.dds,100,50,2750,1000
ammo_9x39_pab9_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1000
ammo_gauss,ui\grok_bo_ammo_icons.dds,50,50,2750,2050
ammo_gauss_cardan,ui\grok_bo_ammo_icons.dds,50,50,2900,2050
ammo_m209,ui\grok_bo_ammo_icons.dds,50,50,2750,2000
ammo_magnum_300,ui\grok_bo_ammo_icons.dds,100,50,2750,1750
ammo_magnum_300_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1750
ammo_og-7b,ui\grok_bo_ammo_icons.dds,150,50,2750,2100
ammo_pkm_100,ui\grok_bo_ammo_icons.dds,100,50,2750,900
ammo_vog-25,ui\grok_bo_ammo_icons.dds,50,50,2750,1950
ammo_vog-30,ui\grok_bo_ammo_icons.dds,50,50,2850,2000
analgetic,ui\ui_tisk_meds,50,50,800,0
antibio_chlor,ui\ui_tisk_meds,50,50,700,0
antibio_sulfad,ui\ui_tisk_meds,50,50,600,0
antiemetic,ui\ui_tisk_meds,50,50,650,0
antirad,ui\ui_tisk_meds,50,50,100,0
antirad_cystamine,ui\ui_tisk_meds,50,50,550,0
antirad_kalium,ui\ui_tisk_meds,50,50,500,0
apsabigo,ui\ui_icon_bas,100,50,5600,350
archangel,ui\ui_icon_bas,250,50,5300,400
armor_repair_fa,ui\ui_tisk_repair,50,50,150,100
army_bowler,ui\ui_icon_equipment,100,50,250,1600
army_nosorog_outfit,ui\ui_crepis_helmetless,100,150,100,750
army_outfit,ui\ui_icon_equipment,100,100,4800,0
artefact_container,ui\ui_icon_equipment,100,100,200,1950
ball_hammer,ui\ui_icon_equipment,50,50,650,2150
bandage,ui\ui_tisk_meds,50,50,0,50
bandit_exo_outfit,ui\ui_crepis_helmetless,100,150,200,600
bandit_exolight_outfit,ui\ui_crepis_helmetless,100,150,800,0
bandit_nbc_outfit,ui\ui_crepis_helmetless,100,150,100,150
bandit_novice_outfit,ui\ui_icon_equipment,100,100,4100,400
bandit_novice_outfit_alt,ui\ui_icon_equipment,100,100,4100,500
bandit_ps5_outfit,ui\ui_icon_equipment,100,150,4700,600
bandit_scientific_dark_outfit,ui\ui_crepis_helmetless,100,150,500,450
bandit_scientific_outfit,ui\ui_crepis_helmetless,100,150,1500,450
bandit_sun_outfit,ui\ui_icon_equipment,100,150,4500,300
banditmerc_outfit,ui\ui_icon_equipment,100,150,4600,600
batteries_dead,ui\ui_icon_equipment,50,50,0,1300
beadspread,ui\ui_icon_equipment,100,50,250,2150
beans,ui\ui_icon_equipment,50,50,450,3150
beer,ui\ui_icon_equipment,50,50,150,3050
boots,ui\ui_icon_equipment,50,50,200,2200
bossxe,ui\ui_icon_athi_scopes,50,50,100,100
bottle_metal,ui\ui_tisk_meds,50,50,900,0
bravo4,ui\ui_icons_rwap_scopes,100,50,0,100
bread,ui\ui_icon_equipment,50,50,0,3150
breadold,ui\ui_icon_equipment,50,50,50,3150
brewed_coffee,brewed_coffee\brewed_coffee_icon,50,50,0,0
broken_detector,ui\ui_icon_equipment,50,50,50,2150
c-more,ui\ui_icon_bas,50,50,4100,0
c79,ui\ui_icon_athi_scopes,100,50,150,0
caffeine,ui\ui_tisk_meds,50,50,0,0
cards,ui\ui_icon_equipment,50,50,800,2200
chili,ui\ui_icon_equipment,50,50,500,3150
chocolate,ui\ui_icon_equipment,50,50,650,3150
chocolate_p,ui\ui_icon_equipment,50,50,700,3150
cigar,ui\ui_icon_equipment,50,50,250,3000
cigar1,ui\ui_icon_equipment,50,50,300,3000
cigar2,ui\ui_icon_equipment,50,50,350,3000
cigar3,ui\ui_icon_cig3,50,50,0,0
cigarettes,ui\ui_icon_equipment,50,50,100,3000
cigarettes_lucky,ui\ui_icon_equipment,50,50,150,3000
cigarettes_russian,ui\ui_icon_equipment,50,50,200,3000
cleaning_kit_p,ui\gun_kits_icons,50,50,0,50
cleaning_kit_r5,ui\gun_kits_icons,50,50,100,50
cleaning_kit_r7,ui\gun_kits_icons,50,50,150,50
cleaning_kit_s,ui\gun_kits_icons,50,50,50,50
cocaine,ui\ui_tisk_meds,50,50,600,50
coffee_drink,coffee\item_coffee_icon,50,50,0,0
compm4s,ui\ui_icon_bas,50,50,4400,150
compression_bag,ui\ui_icon_equipment,100,100,150,2400
conserva,ui\ui_icon_equipment,50,50,150,3150
cooking,ui\ui_icon_equipment,100,50,150,1600
corn,ui\ui_icon_equipment,50,50,400,3150
cortex,ui\ui_icon_athi_scopes,100,50,0,150
cs_exo_outfit,ui\ui_crepis_helmetless,100,150,800,600
cs_exolight_outfit,ui\ui_crepis_helmetless,100,150,500,0
cs_heavy_outfit,ui\ui_icon_equipment,100,150,5800,150
cs_light_novice_outfit,ui\ui_icon_equipment,100,150,5800,0
cs_light_outfit,ui\ui_icon_equipment,100,150,4600,1200
cs_medium_outfit,ui\ui_icon_equipment,100,150,4600,1350
cs_nbc_outfit,ui\ui_crepis_helmetless,100,150,500,150
cs_novice_outfit,ui\ui_icon_equipment,100,100,4100,300
cs_scientific_outfit,ui\ui_crepis_helmetless,100,150,400,450
cs_scientific_outfit_good,ui\ui_crepis_helmetless,100,150,1300,450
cs_stalker_outfit,ui\ui_icon_equipment,100,150,4400,600
cs_stalker_proto_exo_outfit,ui\ui_icon_equipment,100,150,5200,900
cutlery,ui\ui_icon_equipment,50,50,500,2200
d0cter,ui\ui_icon_bas,50,50,4400,100
deltapoint,ui\ui_icon_bas,50,50,4050,150
detector_advanced,ui\ui_icon_equipment,50,50,450,1350
detector_anomaly,ui\ui_icon_equipment,50,50,400,1400
detector_elite,ui\ui_icon_equipment,50,50,500,1350
detector_geiger,ui\ui_icon_equipment,50,50,650,1350
detector_grizzly,ui\ui_icon_grizzly,50,50,0,0
detector_radio,ui\ui_icon_equipment,50,50,450,1400
detector_scientific,ui\ui_icon_equipment,50,50,550,1350
detector_simple,ui\ui_icon_equipment,50,50,400,1350
device_flashlight,ui\ui_icon_equipment,50,50,350,1350
device_pda_1,ui\ui_icon_equipment,50,50,200,1350
device_pda_2,ui\ui_icon_equipment,50,50,250,1350
device_pda_3,ui\ui_icon_equipment,50,50,300,1350
device_torch_dummy,ui\ui_icon_equipment,50,50,200,1400
device_torch_nv_1,ui\ui_maid_devices,50,50,250,50
device_torch_nv_2,ui\ui_maid_devices,50,50,300,50
device_torch_nv_3,ui\ui_maid_devices,50,50,350,50
devo,ui\ui_icon_athi_scopes,100,50,0,0
dolg_exo_outfit,ui\ui_crepis_helmetless,100,150,500,600
dolg_exolight_outfit,ui\ui_crepis_helmetless,100,150,200,0
dolg_heavy_outfit,ui\ui_icon_equipment,100,150,5100,900
dolg_heavy_proto_exo_outfit,ui\ui_icon_equipment,100,150,5200,600
dolg_heavy_redline_outfit,ui\ui_icon_equipment,100,150,5100,1050
dolg_nosorog_outfit,ui\ui_crepis_helmetless,100,150,0,750
dolg_novice_outfit,ui\ui_icon_equipment,100,100,4100,600
dolg_outfit,ui\ui_icon_equipment,100,150,4700,0
dolg_pantsir_outfit,ui\ui_icon_equipment,100,150,5800,300
dolg_proto_exo_outfit,ui\ui_icon_equipment,100,150,5200,300
dolg_red_outfit,ui\ui_icon_equipment,100,150,4700,300
dolg_scientific_outfit,ui\ui_crepis_helmetless,100,150,100,450
dolg_scientific_red_outfit,ui\ui_crepis_helmetless,100,150,700,450
dolg_scientific_wood_outfit,ui\ui_crepis_helmetless,100,150,800,450
dolg_scout_outfit,ui\ui_icon_equipment,100,150,4700,150
dolg_specops_red_outfit,ui\ui_icon_equipment,100,150,4800,400
dolg_voin_outfit,ui\ui_icon_equipment,100,150,4600,1050
drink_crow,ui\ui_icon_equipment,50,50,500,3050
drug_anabiotic,ui\ui_tisk_meds,50,50,400,0
drug_antidot,ui\ui_tisk_meds,50,50,300,0
drug_booster,ui\ui_tisk_meds,50,50,150,0
drug_coagulant,ui\ui_tisk_meds,50,50,200,0
drug_psy_blockade,ui\ui_tisk_meds,50,50,250,0
drug_radioprotector,ui\ui_tisk_meds,50,50,350,0
drug_sleepingpills,ui\ui_tisk_meds,50,50,50,0
duct_tape,ui\ui_icon_equipment,50,50,700,2150
e0t2,ui\ui_icon_bas,50,50,4200,150
e0t2_magd,ui\ui_icon_phant_scopes,100,50,0,150
e_syringe,ui\ui_icon_equipment,50,50,750,2200
echo1,ui\ui_icon_new_scopes_eft,100,50,0,300
ecolog_exo_outfit,ui\ui_crepis_helmetless,100,150,700,600
ecolog_guard_outfit,ui\ui_icon_equipment,100,150,4400,450
ecolog_outfit_blue,ui\ui_crepis_helmetless,100,150,300,300
ecolog_outfit_green,ui\ui_crepis_helmetless,100,150,100,300
ecolog_outfit_orange,ui\ui_crepis_helmetless,100,150,0,300
ecolog_outfit_red,ui\ui_crepis_helmetless,100,150,500,300
ecolog_outfit_white,ui\ui_crepis_helmetless,100,150,200,300
ecolog_outfit_yello,ui\ui_crepis_helmetless,100,150,400,300
ecolog_proto_exo_outfit,ui\ui_icon_equipment,100,150,5200,1050
ekp8_02,ui\ui_icon_bas,50,50,4250,50
ekp8_18,ui\ui_icon_bas,50,50,4000,150
energy_drink,ui\ui_icon_equipment,50,50,200,3050
eot,ui\ui_icon_bas,50,50,4400,200
equ_military_pack,ui\ui_backpacks,100,100,300,0
equ_small_military_pack,ui\ui_backpacks,100,100,200,0
equ_small_pack,ui\ui_backpacks,100,100,100,0
equ_tourist_pack,ui\ui_backpacks,100,100,400,0
exo_dolg_outfit,ui\ui_crepis_helmetless,100,150,200,0
exo_dolg_red_outfit,ui\ui_crepis_helmetless,100,150,1400,0
exo_dolg_urban_outfit,ui\ui_crepis_helmetless,100,150,1600,0
exo_dolg_wood_outfit,ui\ui_crepis_helmetless,100,150,1500,0
exo_merc_grass_outfit,ui\ui_crepis_helmetless,100,150,1300,0
exo_merc_urban_outfit,ui\ui_crepis_helmetless,100,150,1100,0
exo_merc_wood_outfit,ui\ui_crepis_helmetless,100,150,1200,0
exo_outfit,ui\ui_crepis_helmetless,100,150,0,600
exo_power_supply,ui\ui_icon_exo_psu,100,100,0,0
exo_repair_kit,ui\ui_tisk_repair,100,100,400,150
exo_wood_outfit,ui\ui_crepis_helmetless,100,150,700,0
exolight_outfit,ui\ui_crepis_helmetless,100,150,0,0
explo_balon_gas,ui\ui_icon_equipment,100,100,200,1500
explo_jerrycan_fuel,ui\ui_icon_equipment,100,100,100,1500
explo_metalcan_powder,ui\ui_icon_equipment,50,50,100,1900
exps3,ui\ui_icons_rwap_scopes,50,50,0,0
fieldcooker,ui\ui_icon_equipment,100,50,50,1600
flashlight_broken,ui\ui_icon_equipment,50,50,450,2200
flask,ui\ui_icon_equipment,50,50,450,3050
freedom_exo_vineleaf_outfit,ui\ui_crepis_helmetless,100,150,900,0
freedom_nosorog_outfit,ui\ui_crepis_helmetless,100,150,300,750
gauss_sight,ui\ui_icon_bas,100,50,3900,200
gee36,ui\ui_icon_athi_scopes,100,50,0,100
ghillie_outfit,ui\ui_icon_equipment,100,150,5800,450
gloves,ui\ui_icon_equipment,50,50,250,2200
glucose,ui\ui_tisk_meds,50,50,450,50
glucose_s,ui\ui_tisk_meds,50,50,550,50
glue_a,ui\ui_tisk_repair,50,50,50,100
glue_b,ui\ui_tisk_repair,50,50,0,100
glue_e,ui\ui_tisk_repair,50,50,100,100
grease,ui\ui_icon_equipment,50,50,650,2200
greh_armored_camo_outfit,ui\ui_icon_equipment,100,150,4600,1650
greh_armored_outfit,ui\ui_icon_equipment,100,150,4600,1500
greh_exo_outfit,ui\ui_crepis_helmetless,100,150,1000,600
greh_ps5_outfit,ui\ui_icon_equipment,100,150,4700,750
greh_trenchcoat_outfit,ui\ui_icon_equipment,100,150,4200,300
grooming,ui\ui_icon_equipment,50,50,250,2650
ground_coffee,ground_coffee\ground_coffee_icon,50,50,0,0
guitar_a,ui\ui_icon_equipment,150,50,0,150
gun_oil,ui\ui_tisk_repair,50,50,50,0
gun_oil_ru,ui\ui_tisk_repair,50,50,150,0
gun_oil_ru_d,ui\ui_tisk_repair,50,50,100,0
gurza_up,ui\ui_icon_bas,100,100,5150,0
hamr,ui\ui_icons_rwap_scopes,100,50,0,50
hand_rolling_tobacco,ui\ui_icon_equipment,50,50,500,3000
hand_watch,ui\ui_icon_equipment,50,50,600,1350
hco,ui\ui_icon_new_scopes_eft,50,50,150,100
he510,ui\ui_icons_rwap_scopes,50,50,50,0
headlamp,ui\ui_icon_equipment,50,50,300,2200
heavy_repair_kit,ui\ui_tisk_repair,100,100,300,150
heavy_sewing_thread,ui\ui_tisk_repair,50,100,500,50
helm_ach7,ui\ui_icon_equipment,100,100,4000,300
helm_ach7ex,ui\ui_icon_equipment,100,100,4000,800
helm_bandana,ui\ui_icon_equipment,100,100,4000,200
helm_battle,ui\ui_icon_equipment,100,100,4000,600
helm_cloth_mask,ui\ui_icon_equipment,100,100,4000,0
helm_exo,ui\ui_icon_equipment,100,100,4000,900
helm_hardhat,ui\ui_icon_equipment,100,100,4000,400
helm_hardhat_snag,ui\ui_icon_equipment,100,100,4000,400
helm_m40,ui\ui_icon_equipment,100,100,3900,400
helm_m50,ui\ui_icon_equipment,100,100,3900,700
helm_metro,ui\ui_icon_equipment,100,100,4000,1000
helm_ppm88,ui\ui_icon_equipment,100,100,3900,600
helm_protective,ui\ui_icon_equipment,100,100,3900,500
helm_ranger,ui\ui_icon_equipment,100,100,3900,800
helm_resp,ui\ui_icon_equipment,100,100,3900,0
helm_respirator,ui\ui_icon_equipment,100,100,3900,100
helm_respirator_gp5,ui\ui_icon_equipment,100,100,3900,300
helm_respirator_old,ui\ui_icon_equipment,100,100,3900,200
helm_rp_bala,ui\ui_icon_equipment,100,100,4000,100
helm_spartan,ui\ui_icon_equipment,100,100,4000,1100
helm_tactic,ui\ui_icon_equipment,100,100,4000,500
hide_bloodsucker,ui\ui_icon_equipment,50,50,350,1750
