id,texture,width,height,x,y
af_compass_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_compass_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_compass_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_compass_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_cooler,ui\ui_icon_equipment,50,50,200,950
af_cooler_up,ui\ui_icon_equipment,50,50,200,950
af_cristall,ui\ui_icon_equipment,50,50,100,3500
af_cristall_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_cristall_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_cristall_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_cristall_flower,ui\ui_icon_equipment,50,50,750,3500
af_cristall_flower_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_cristall_flower_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_cristall_flower_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_cristall_flower_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_cristall_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_death_lamp,ui\ui_icon_equipment,50,50,1000,3550
af_death_lamp_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_death_lamp_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_death_lamp_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_death_lamp_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_dragon_eye,ui\ui_icon_equipment,50,50,50,3650
af_drops,ui\ui_icon_equipment,50,50,0,0
af_dummy_battery,ui\ui_icon_equipment,50,50,450,3550
af_dummy_battery_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_dummy_battery_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_dummy_battery_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_dummy_battery_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_dummy_dummy,ui\ui_icon_equipment,50,50,500,3550
af_dummy_dummy_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_dummy_dummy_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_dummy_dummy_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_dummy_dummy_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_dummy_glassbeads,ui\ui_icon_equipment,50,50,250,3550
af_dummy_glassbeads_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_dummy_glassbeads_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_dummy_glassbeads_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_dummy_glassbeads_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_dummy_pellicle,ui\ui_icon_equipment,50,50,0,0
af_dummy_spring,ui\ui_icon_equipment,50,50,0,0
af_ear,ui\ui_icon_equipment,50,50,300,3700
af_electra_flash,ui\ui_icon_equipment,50,50,650,3500
af_electra_flash_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_electra_flash_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_electra_flash_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_electra_flash_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_electra_moonlight,ui\ui_icon_equipment,50,50,850,3500
af_electra_moonlight_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_electra_moonlight_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_electra_moonlight_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_electra_moonlight_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_electra_sparkler,ui\ui_icon_equipment,50,50,500,3500
af_electra_sparkler_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_electra_sparkler_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_electra_sparkler_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_electra_sparkler_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_elektron,ui\ui_icon_equipment,50,50,400,3650
af_empty,ui\ui_icon_equipment,50,50,1100,3500
af_empty_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_empty_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_empty_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_empty_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_eye,ui\ui_icon_equipment,50,50,300,3550
af_eye_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_eye_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_eye_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_eye_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fire,ui\ui_icon_equipment,50,50,350,3550
af_fire_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_fire_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_fire_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_fire_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fire_loop,ui\ui_icon_equipment,50,50,100,3650
af_fireball,ui\ui_icon_equipment,50,50,150,3500
af_fireball_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_fireball_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_fireball_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_fireball_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fonar,ui\ui_icon_equipment,50,50,200,3650
af_fountain,ui\ui_icon_equipment,50,50,0,3700
af_frames,ui\ui_icon_equipment,50,50,50,950
af_frames_up,ui\ui_icon_equipment,50,50,50,950
af_freon,ui\ui_icon_equipment,50,50,150,950
af_freon_up,ui\ui_icon_equipment,50,50,150,950
af_full_empty,ui\ui_icon_equipment,50,50,1150,3500
af_full_empty_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_full_empty_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_full_empty_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_full_empty_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_fuzz_kolobok,ui\ui_icon_equipment,50,50,700,3550
af_fuzz_kolobok_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_fuzz_kolobok_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_fuzz_kolobok_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_fuzz_kolobok_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_geliy,ui\ui_icon_equipment,50,50,0,0
af_generator,ui\ui_icon_equipment,50,50,500,3650
af_gimlet,ui\ui_icon_equipment,50,50,0,0
af_glass,ui\ui_icon_equipment,50,50,750,3550
af_glass_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_glass_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_glass_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_glass_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_gold_fish,ui\ui_icon_equipment,50,50,150,3550
af_gold_fish_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_gold_fish_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_gold_fish_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_gold_fish_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_grapes,ui\ui_icon_equipment,50,50,600,3650
af_gravi,ui\ui_icon_equipment,50,50,100,3550
af_gravi_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_gravi_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_gravi_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_gravi_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_grid,ui\ui_icon_equipment,50,50,100,950
af_grid_up,ui\ui_icon_equipment,50,50,100,950
af_iam,ui\ui_icon_equipment,50,50,150,1350
af_ice,ui\ui_icon_equipment,50,50,550,3550
af_ice_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_ice_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_ice_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_ice_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_itcher,ui\ui_icon_equipment,50,50,0,3500
af_itcher_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_itcher_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_itcher_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_itcher_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_kevlar,ui\ui_icon_equipment,50,50,250,950
af_kevlar_up,ui\ui_icon_equipment,50,50,250,950
af_kislushka,ui\ui_icon_equipment,50,50,850,3650
af_kogot,ui\ui_icon_equipment,50,50,450,3650
af_lighthouse,ui\ui_icon_equipment,50,50,450,3700
af_lobster_eyes,ui\ui_icon_equipment,50,50,800,3500
af_lobster_eyes_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_lobster_eyes_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_lobster_eyes_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_lobster_eyes_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_lucifer,ui\ui_icon_perk_based_artefacts,50,50,0,0
af_medallion,ui\ui_icon_equipment,50,50,750,3650
af_medusa,ui\ui_icon_equipment,50,50,1000,3500
af_medusa_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_medusa_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_medusa_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_medusa_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_mincer_meat,ui\ui_icon_equipment,50,50,300,3500
af_mincer_meat_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_mincer_meat_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_mincer_meat_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_mincer_meat_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_misery_bread_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_misery_bread_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_misery_bread_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_misery_bread_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_moh,ui\ui_icon_equipment,50,50,300,3650
af_monolith,ui\ui_icon_equipment,50,50,950,3550
af_night_star,ui\ui_icon_equipment,50,50,50,3550
af_night_star_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_night_star_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_night_star_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_night_star_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_oasis_heart,ui\ui_icon_equipment,50,50,900,3550
af_oasis_heart_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_oasis_heart_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_oasis_heart_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_oasis_heart_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_peas,ui\ui_icon_equipment,50,50,800,3650
af_pin,ui\ui_icon_equipment,50,50,50,3500
af_pin_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_pin_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_pin_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_pin_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_plates,ui\ui_icon_equipment,50,50,300,950
af_plates_up,ui\ui_icon_equipment,50,50,300,950
af_quest_b14_twisted,ui\ui_icon_equipment,50,50,700,3700
af_quest_b14_twisted_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_quest_b14_twisted_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_quest_b14_twisted_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_quest_b14_twisted_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_repei,ui\ui_icon_equipment,50,50,150,3700
af_ring,ui\ui_icon_equipment,50,50,600,3500
af_ring_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_ring_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_ring_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_ring_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_rusty_kristall,ui\ui_icon_equipment,50,50,0,0
af_rusty_sea,ui\ui_icon_equipment,50,50,0,0
af_rusty_thorn,ui\ui_icon_equipment,50,50,0,0
af_sandstone,ui\ui_icon_equipment,50,50,950,3650
af_serofim,ui\ui_icon_equipment,50,50,350,3650
af_signet,ui\ui_icon_equipment,50,50,100,3700
af_skull_miser,ui\ui_icon_equipment,50,50,650,3650
af_soul,ui\ui_icon_equipment,50,50,650,3550
af_soul_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_soul_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_soul_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_soul_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_spaika,ui\ui_icon_equipment,50,50,50,3700
af_sponge,ui\ui_icon_equipment,50,50,550,3500
af_sponge_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_sponge_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_sponge_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_sponge_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_star_phantom,ui\ui_icon_equipment,50,50,700,3650
af_sun,ui\ui_icon_equipment,50,50,250,3700
af_surge,ui\ui_icon_equipment,50,50,0,950
af_surge_up,ui\ui_icon_equipment,50,50,0,950
af_tapeworm,ui\ui_icon_equipment,50,50,250,3650
af_tlf_lost_soul,ui\ui_icon_equipment,50,50,650,3550
af_tlf_prometheus,ui\ui_icon_equipment,50,50,350,3550
af_vaselisk,ui\ui_icon_equipment,50,50,0,0
af_vyvert,ui\ui_icon_equipment,50,50,1050,3500
af_vyvert_af_aac,ui\ui_icon_equipment,50,50,100,1400
af_vyvert_af_aam,ui\ui_icon_equipment,50,50,150,1400
af_vyvert_af_iam,ui\ui_icon_equipment,50,50,150,1350
af_vyvert_lead_box,ui\ui_icon_equipment,50,100,50,1350
af_zhelch,ui\ui_icon_equipment,50,50,900,3650
ah_gramota,ui\ui_icon_equipment,100,50,800,750
aim_2k,ui\car15_icons,100,50,400,200
aim_acro,ui\ui_icon_new_scopes_eft,50,50,100,100
aim_acro_x,ui\ui_clean_scopes,50,50,450,150
aim_low,ui\ui_icon_bas,50,50,3900,100
aim_low_x,ui\ui_clean_scopes,50,50,450,250
aimpoint,ui\ui_icon_bas,50,50,4300,50
aimpoint_pro,ui\ui_icon_bas,50,50,7300,100
aimpoint_x,ui\ui_clean_scopes,50,50,450,200
akvatab,ui\ui_tisk_meds,50,50,450,0
alarm_system,ui\ui_gadgets_hf,50,50,200,0
ammo_11.43x23_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,550
ammo_11.43x23_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,550
ammo_11.43x23_fmj_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,550
ammo_11.43x23_hydro,ui\grok_bo_ammo_icons.dds,100,50,2750,600
ammo_11.43x23_hydro_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,600
ammo_11.43x23_hydro_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,600
ammo_12.7x55_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,1700
ammo_12.7x55_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1700
ammo_12.7x55_ap_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1700
ammo_12.7x55_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,1650
ammo_12.7x55_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1650
ammo_12.7x55_fmj_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1650
ammo_12x70_buck,ui\grok_bo_ammo_icons.dds,100,50,2750,1100
ammo_12x70_buck_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1100
ammo_12x70_buck_self,ui\grok_bo_ammo_icons.dds,100,50,2750,1100
ammo_12x70_buck_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1100
ammo_12x76_bull,ui\grok_bo_ammo_icons.dds,100,50,2750,1200
ammo_12x76_dart,ui\grok_bo_ammo_icons.dds,100,50,2750,1200
ammo_12x76_dart_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1200
ammo_12x76_dart_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1200
ammo_12x76_zhekan,ui\grok_bo_ammo_icons.dds,100,50,2750,1150
ammo_12x76_zhekan_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1150
ammo_12x76_zhekan_heli,ui\grok_bo_ammo_icons.dds,100,50,2750,1150
ammo_12x76_zhekan_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1150
ammo_20x70_buck,ui\grok_bo_ammo_icons.dds,100,50,2750,2450
ammo_23_eco,ui\grok_bo_ammo_icons.dds,100,50,2750,2350
ammo_23x75_barrikada,ui\grok_bo_ammo_icons.dds,100,50,2850,2350
ammo_23x75_barrikada_bad,ui\grok_bo_ammo_icons.dds,100,50,6400,3200
ammo_23x75_barrikada_verybad,ui\grok_bo_ammo_icons.dds,100,50,6400,3200
ammo_23x75_shrapnel,ui\grok_bo_ammo_icons.dds,100,50,2950,2350
ammo_23x75_shrapnel_bad,ui\grok_bo_ammo_icons.dds,100,50,6500,3200
ammo_23x75_shrapnel_verybad,ui\grok_bo_ammo_icons.dds,100,50,6500,3200
ammo_338_federal,ui\grok_bo_ammo_icons.dds,100,50,2750,2300
ammo_357_hp_mag,ui\grok_bo_ammo_icons.dds,100,50,2750,1850
ammo_357_hp_mag_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1850
ammo_357_hp_mag_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1850
ammo_4.6x30_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,1800
ammo_4.6x30_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1800
ammo_4.6x30_fmj_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1800
ammo_5.45x39_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,750
ammo_5.45x39_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,750
ammo_5.45x39_ap_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,750
ammo_5.45x39_ep,ui\grok_bo_ammo_icons.dds,100,50,3050,700
ammo_5.45x39_ep_bad,ui\grok_bo_ammo_icons.dds,100,50,3150,700
ammo_5.45x39_ep_verybad,ui\grok_bo_ammo_icons.dds,100,50,3150,700
ammo_5.45x39_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,700
ammo_5.45x39_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,700
ammo_5.45x39_fmj_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,700
ammo_5.56x45_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,850
ammo_5.56x45_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,850
ammo_5.56x45_ap_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,850
ammo_5.56x45_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,800
ammo_5.56x45_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,800
ammo_5.56x45_fmj_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,800
ammo_5.56x45_ss190,ui\grok_bo_ammo_icons.dds,100,50,3050,850
ammo_5.56x45_ss190_bad,ui\grok_bo_ammo_icons.dds,100,50,3150,850
ammo_5.56x45_ss190_verybad,ui\grok_bo_ammo_icons.dds,100,50,3150,850
ammo_5.7x28_ss190,ui\grok_bo_ammo_icons.dds,100,50,2750,350
ammo_5.7x28_ss190_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,350
ammo_5.7x28_ss190_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,350
ammo_5.7x28_ss195,ui\grok_bo_ammo_icons.dds,100,50,2750,300
ammo_5.7x28_ss195_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,300
ammo_5.7x28_ss195_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,300
ammo_50_bmg,ui\grok_bo_ammo_icons.dds,100,50,2750,1900
ammo_50_bmg_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1900
ammo_50_bmg_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1900
ammo_7.62x25_p,ui\grok_bo_ammo_icons.dds,100,50,2900,400
ammo_7.62x25_p_bad,ui\grok_bo_ammo_icons.dds,100,50,3000,400
ammo_7.62x25_p_verybad,ui\grok_bo_ammo_icons.dds,100,50,3000,400
ammo_7.62x25_ps,ui\grok_bo_ammo_icons.dds,100,50,2900,450
ammo_7.62x25_ps_bad,ui\grok_bo_ammo_icons.dds,100,50,3000,450
ammo_7.62x25_ps_verybad,ui\grok_bo_ammo_icons.dds,100,50,3000,450
ammo_7.62x39_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,1300
ammo_7.62x39_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1300
ammo_7.62x39_ap_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1300
ammo_7.62x39_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,1250
ammo_7.62x39_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1250
ammo_7.62x39_fmj_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1250
ammo_7.62x51_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,1500
ammo_7.62x51_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1500
ammo_7.62x51_ap_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1500
ammo_7.62x51_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,1450
ammo_7.62x51_fmj_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1450
ammo_7.62x51_fmj_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1450
ammo_7.62x54_7h1,ui\grok_bo_ammo_icons.dds,100,50,2750,950
ammo_7.62x54_7h14,ui\grok_bo_ammo_icons.dds,100,50,2750,1550
ammo_7.62x54_7h14_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1550
ammo_7.62x54_7h14_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1550
ammo_7.62x54_7h1_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,950
ammo_7.62x54_7h1_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,950
ammo_7.62x54_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,1600
ammo_7.62x54_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1600
ammo_7.62x54_ap_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1600
ammo_7.92x33_ap,ui\grok_bo_ammo_icons.dds,100,50,2750,1400
ammo_7.92x33_ap_bad,ui\grok_bo_ammo_icons.dds,100,50,2850,1400
ammo_7.92x33_ap_verybad,ui\grok_bo_ammo_icons.dds,100,50,2850,1400
ammo_7.92x33_fmj,ui\grok_bo_ammo_icons.dds,100,50,2750,1350
