~,st_data_export_price_multiplier
af_rusty_kristall,2.2189278337903
af_rusty_sea_urchin,2.2309211670166
af_rusty_thorn,2.1778187557771
af_sandstone,2.1255321982244
af_seaej,2.1955463883044
af_serofim,2.1255321982244
af_signet,2.0865724957245
af_simbion,2.1397246185211
af_skripka,2.2382040545101
af_skull_miser,2.0394140821035
af_slizen,2.2420717917643
af_soul,2.1805258753696
af_soul2,2.157882329594
af_spaika,2.1327863048638
af_spirit_1,2.2348361910304
af_spirit_2,2.2447989358104
af_spirit_3,2.2386555715506
af_spirit_4,2.2445151581818
af_sponge,2.1999385984071
af_star_phantom,2.1317815545831
af_sun,2.140482286288
af_surge,2.0154519885981
af_surge_up,2.073118267041
af_sverlo,2.1079512617491
af_swivel,2.1929727867318
af_tapeworm,2.0934854918726
af_vedsleza,2.1976586434474
af_vedsleza3,2.0419651078054
af_vereteno,2.151038949604
af_volchok,2.238141190657
af_vyvert,2.2117531644446
af_vyvert2,2.1403710845814
af_vyvert3,2.2416416358446
af_vyvert_green,2.2343325861874
af_water_flower,2.1672320153
af_water_flower1,2.2219431066528
af_water_flower2,2.2274609594948
af_wish,2.1717692766496
af_zelonka,2.2044501385859
af_zhelch,2.1194395256531
akvatab,1.9984684891335
amk_ice_s,2.1287055384929
amk_snezhok,2.2862003044353
amk_yoyo,2.2454866331213
ammo_11.43x23_fmj,1.7918080676857
ammo_11.43x23_hydro,1.8313859967097
ammo_12.7x55_ap,1.9557840476643
ammo_12.7x55_fmj,1.9263940930071
ammo_12x70_buck,1.843217329636
ammo_12x70_raid,2.2266524673223
ammo_12x76_bull,1.8752598655069
ammo_12x76_dart,1.9326736198915
ammo_12x76_zhekan,1.8629292013798
ammo_20x70_buck,1.8013302871104
ammo_23x75_barrikada,1.898717478064
ammo_23x75_shrapnel,1.8894101276135
ammo_338_federal,1.9896379758073
ammo_357_hp_mag,1.8584021575779
ammo_5.45x39_ap,1.9148532677688
ammo_5.45x39_ep,1.8713383013198
ammo_5.45x39_fmj,1.8485782439678
ammo_5.56x45_ap,1.9148532677688
ammo_5.56x45_fmj,1.8485782439678
ammo_5.56x45_ss190,1.8713383013198
ammo_5.7x28_ss190,1.8313859967097
ammo_5.7x28_ss195,1.8098910743317
ammo_7.62x25_p,1.7367813139098
ammo_7.62x25_ps,1.8098910743317
ammo_7.62x39_ap,1.9263940930071
ammo_7.62x39_fmj,1.8672341777557
ammo_7.62x51_ap,1.9263940930071
ammo_7.62x51_fmj,1.8672341777557
ammo_7.62x54_7h1,1.9016163147822
ammo_7.62x54_7h14,1.9219527212929
ammo_7.62x54_ap,1.9675715628113
ammo_7.92x33_ap,1.9172822463505
ammo_7.92x33_fmj,1.8375036053305
ammo_9x18_ap,1.843217329636
ammo_9x18_fmj,1.7687613696689
ammo_9x18_pmm,1.8098910743317
ammo_9x19_ap,1.8536282503793
ammo_9x19_fmj,1.7918080676857
ammo_9x19_pbp,1.8248013532855
ammo_9x21_sp10,1.8485782439678
ammo_9x39_ap,1.9242005993608
ammo_9x39_pab9,1.8790147570482
ammo_gauss,2.0161141100518
ammo_m209,1.9148532677688
ammo_magnum_300,1.9804681646477
ammo_og-7b,1.9458353478016
ammo_pkm_100,1.9804681646477
ammo_vog-25,1.9148532677688
ammo_vog-30,1.9196476247571
analgetic,1.8932503202275
antibio_chlor,1.8132449876909
antibio_sulfad,1.8615954575575
antiemetic,1.8351082563055
antirad,1.9201133650863
antirad_cystamine,1.8737120814572
antirad_kalium,1.9641903377068
armor_repair_fa,1.9993784972377
army_bowler,2.0264221323583
army_nosorog_outfit,2.7340105992288
army_outfit,2.3178544259765
army_patch,1.8313859967097
ball_hammer,1.6947256303167
bandage,1.8672341777557
bandit_exo_outfit,2.6851505852295
bandit_exolight_outfit,2.6133120114826
bandit_nbc_outfit,2.5084069908462
bandit_novice_outfit,2.2496616099789
bandit_novice_outfit_alt,2.2753305396652
bandit_patch,1.8313859967097
bandit_ps5_outfit,2.5163440600021
bandit_scientific_dark_outfit,2.2308364695875
bandit_scientific_outfit,2.2305472143703
bandit_sun_outfit,2.4722708674255
banditmerc_outfit,2.3265677521143
beadspread,1.7976488803073
beans,1.8579363200761
beer,1.892558557336
boots,1.8363142193692
bottle_metal,1.8870239246434
bread,1.8248013532855
breadold,1.8098910743317
broken_detector,1.7957464069688
caffeine,1.9475700899647
cards,1.7405987060726
chili,1.8439880516211
chocolate,1.9255230491504
chocolate_p,1.8672341777557
cigar,1.9218616356362
cigar1,1.946045257563
cigar2,1.9645340696977
cigar3,1.9775568739173
cigarettes,1.8958433462858
cigarettes_lucky,1.9104643556936
cigarettes_russian,1.883179856683
cleaning_kit_p,1.95107664096
cleaning_kit_r5,1.9755726924663
cleaning_kit_r7,1.9897252851008
cleaning_kit_s,1.9605018667879
cleaning_kit_u,2.0811666950406
cocaine,2.0319160572918
compression_bag,1.8115046200825
conserva,1.8274959118516
cooking,1.9389264144234
corn,1.8313859967097
cs_exo_outfit,2.6855659966218
cs_exolight_outfit,2.6294189363827
cs_heavy_outfit,2.6043566523106
cs_light_novice_outfit,2.3742524545864
cs_light_outfit,2.3829211726179
cs_medium_outfit,2.5708648336393
cs_nbc_outfit,2.5415373302699
cs_novice_outfit,2.2609731188746
cs_scientific_outfit,2.5841620993222
cs_scientific_outfit_good,2.6222854914852
cs_stalker_outfit,2.4909649819864
cs_stalker_proto_exo_outfit,2.6219490713499
csky_patch,1.8313859967097
cutlery,1.7855329361938
detector_advanced,2.0442045941226
detector_elite,2.2202057864826
detector_scientific,2.2958266845606
device_pda_2,2.1582715624289
device_pda_3,2.2266524673223
device_torch_nv_1,2.1350109316729
device_torch_nv_2,2.1565200159616
device_torch_nv_3,2.1806195783682
dolg_exo_outfit,2.6856624087841
dolg_exolight_outfit,2.6183684555882
dolg_heavy_outfit,2.598714134629
dolg_heavy_proto_exo_outfit,2.6646893461064
dolg_heavy_redline_outfit,2.6043936579572
dolg_nosorog_outfit,2.7333356709785
dolg_novice_outfit,2.2670246192125
dolg_outfit,2.534135836505
dolg_pantsir_outfit,2.6062298587531
dolg_patch,1.8313859967097
dolg_proto_exo_outfit,2.6385157903637
dolg_red_outfit,2.5344659193385
dolg_scientific_outfit,2.2323279008814
dolg_scientific_red_outfit,2.6066119966712
dolg_scientific_wood_outfit,2.6088088276414
dolg_scout_outfit,2.5405702613487
dolg_specops_red_outfit,2.5552900013348
dolg_voin_outfit,2.5439670636476
drink_crow,2.0187174051737
drug_anabiotic,2.0185567708809
drug_antidot,1.9718962248763
drug_booster,1.9416062760895
drug_coagulant,1.9765323864665
drug_psy_blockade,1.9969858544187
drug_radioprotector,1.9133638667198
drug_sleepingpills,1.930628248254
duct_tape,1.7327771013609
e_syringe,1.7646834259372
ecolog_exo_outfit,2.6855659966218
ecolog_guard_outfit,2.5460795933796
ecolog_outfit_blue,2.1572171947923
ecolog_outfit_green,2.1581938349566
ecolog_outfit_orange,2.1563103222761
ecolog_outfit_red,2.6040416529353
ecolog_outfit_white,2.6353891632022
ecolog_outfit_yello,2.5800098950261
ecolog_patch,1.8313859967097
ecolog_proto_exo_outfit,2.6434683656602
ecolog_raid_event_item,2.2808225309961
energy_drink,1.8744893637457
equ_military_pack,2.1480629350293
equ_small_military_pack,2.0820955290595
equ_small_pack,2.0347799886912
equ_tourist_pack,2.176051876123
exo_dolg_outfit,2.6294189363827
exo_dolg_red_outfit,2.6294189363827
exo_dolg_urban_outfit,2.6294189363827
exo_dolg_wood_outfit,2.6353171808675
exo_merc_grass_outfit,2.6232257997693
exo_merc_urban_outfit,2.6353171808675
exo_merc_wood_outfit,2.6367489602931
exo_outfit,2.6883608679999
exo_repair_kit,2.2007715046112
exo_wood_outfit,2.6353171808675
exolight_outfit,2.6183684555882
fieldcooker,2.0725231238694
flashlight_broken,1.8191447160147
flask,1.8323943891811
freedom_exo_vineleaf_outfit,2.6381644278559
freedom_nosorog_outfit,2.731934874558
freedom_patch,1.8313859967097
ghillie_outfit,2.351063954407
gloves,1.8363142193692
glucose,1.9545181007117
glucose_s,1.8981262716652
glue_a,1.9330772372931
glue_b,1.879746987927
glue_e,2.004921717531
grease,1.8822631668722
greh_armored_camo_outfit,2.5433565833658
greh_armored_outfit,2.5442711418064
greh_exo_outfit,2.6920795014255
greh_patch,1.8313859967097
greh_ps5_outfit,2.5580294087457
greh_trenchcoat_outfit,2.3216955454896
gun_oil,1.9187088870385
gun_oil_ru,1.8894101276135
gun_oil_ru_d,1.9110825834405
hand_rolling_tobacco,1.9558154745489
hand_watch,1.9766830170639
headlamp,1.832644657593
heavy_repair_kit,2.1592766512432
heavy_sewing_thread,1.930628248254
helm_ach7,2.1326862807452
helm_ach7ex,2.1563103222761
helm_battle,2.2006944261405
helm_exo,2.2109644938892
helm_hardhat,2.1085901340669
helm_m40,2.1471567032274
helm_m50,2.1726672360742
helm_metro,2.2200778380576
helm_ppm88,2.1617092328018
helm_protective,2.1574916010459
helm_ranger,2.1884006343534
helm_resp,2.0226476056726
helm_respirator,2.056756720576
helm_respirator_gp5,2.103828971121
helm_respirator_old,2.0708091258245
helm_spartan,2.2301990540221
helm_tactic,2.1805852305233
helmet_repair_kit,2.0639362672132
hide_bloodsucker,1.9456249563745
hide_boar,1.8584950284222
hide_burer,1.9674608207974
hide_chimera,1.988650101502
hide_controller,1.9817598714128
hide_flesh,1.8584950284222
hide_lurker,1.8584950284222
hide_pseudodog,1.879746987927
hide_pseudogiant,2.0084025756607
hide_psy_dog,1.9236661717269
hide_psysucker,1.9456249563745
hybrid_outfit,2.6346384993458
isg_camo_outfit,2.5831977797091
isg_exo_outfit,2.7094607360555
isg_exolight_outfit,2.6476459889765
isg_lcs_camo_outfit,2.3655169997088
isg_lcs_outfit,2.3484313213424
isg_lcs_urban_outfit,2.3749077284087
isg_nosorog_outfit,2.750202677886
isg_outfit,2.5644121146646
isg_patch,1.8313859967097
isg_proto_exo_outfit,2.6522174557929
isg_scientific_outfit,2.6394665033319
item_raid_art_fragment_chem,1.8098910743317
item_raid_art_fragment_electro,1.8098910743317
item_raid_art_fragment_gravi,1.8098910743317
item_raid_art_fragment_thermo,1.8098910743317
item_raid_art_matrix_chem,2.0074855980169
item_raid_art_matrix_electr,2.0074855980169
item_raid_art_matrix_gravi,2.0074855980169
item_raid_art_matrix_thermo,2.0074855980169
item_raid_psi_emitter_plan,1.8672341777557
item_raid_unknown,0
itm_advancedkit,2.1823808246968
itm_ammokit,2.0881512098425
itm_basickit,2.1414042305975
itm_drugkit,2.1266011814016
itm_expertkit,2.2092507247922
itm_sleepbag,1.9485954083394
itm_tent,1.9995751671682
itm_tent_bag,1.8115046200825
jar,1.7660650579239
jewelry_box,2.044327495907
jgut,1.9396787347271
joint,1.7876769889526
jup_b1_half_artifact2,2.2425674167511
killer_patch,1.8313859967097
kit_hunt,2.0756413146599
kolbasa,1.8559522673582
light_dolg_outfit,2.5740615882845
light_freedom_outfit,2.5740615882845
light_isg_outfit,2.5831977797091
light_loner_outfit,2.5716659129009
light_merc_outfit,2.5809773044878
light_monolit_outfit,2.5809773044878
light_repair_kit,2.0639362672132
light_voen_outfit,2.575476602082
marijuana,1.8705326291942
meat_bloodsucker,1.9150991279321
meat_bloodsucker_a,1.9998889876895
meat_bloodsucker_b,1.9412755570534
meat_boar,1.8878264578489
meat_boar_a,1.9952329186371
meat_boar_b,1.9323088284251
meat_chimera,1.9532021893699
meat_chimera_a,2.031999881385
meat_chimera_b,1.9835713867551
meat_dog,1.8480567733735
meat_dog_a,1.9036468861743
meat_dog_b,1.8706943537532
meat_flesh,1.8806899276261
meat_flesh_a,1.9849360534988
meat_flesh_b,1.9225877688453
meat_lurker,1.9532021893699
meat_lurker_a,2.0086705925008
meat_lurker_b,1.9745003384853
meat_pseudodog,1.8663050069661
meat_pseudodog_a,1.9644482562928
meat_pseudodog_b,1.9006412030061
meat_psysucker,1.9305868682389
meat_psysucker_a,1.9969050427719
meat_psysucker_b,1.9608000397406
meat_snork,1.8727702185862
meat_snork_a,1.9795483482589
meat_snork_b,1.9106709036446
meat_tushkano,1.7912011561109
meat_tushkano_a,1.8684027423491
meat_tushkano_b,1.8450773581906
medium_repair_kit,2.1225876044209
medkit,1.9458353478016
medkit_ai1,2.0929201171261
medkit_ai2,2.1383387313584
medkit_ai3,2.1685435377919
medkit_army,1.9979901884322
medkit_scientic,2.0313272245746
meinkampf,1.7833328131102
merc_ace_outfit,2.6381503526786
merc_combat_scientific_outfit,2.6415410598866
merc_coyote_outfit,2.3625853225497
merc_exo_outfit,2.6967474623745
merc_exolight_outfit,2.6183684555882
merc_fighter_outfit,2.3593062978496
merc_jackal_outfit,2.354142698706
merc_nighthunter_outfit,2.5648736484342
merc_nosorog_outfit,2.7346688786058
merc_outfit,2.3367653216409
merc_scientific_armored_outfit,2.2438789656588
merc_scientific_outfit,2.2423967145669
merc_scout_outfit,2.3670295577255
merc_sun_outfit,2.5716659129009
merc_sunset_outfit,2.3579019177039
merc_wolven_outfit,2.5720282964123
mil_radio_amplifier,2.024023703921
military_bandit_outfit,2.5886201318343
military_car_radio,1.9874283824609
military_exo_outfit,2.6866416403849
military_exolight_outfit,2.6183684555882
military_freedom_outfit,2.6062298587531
military_merc_outfit,2.6115793338251
military_monolit_outfit,2.6115793338251
military_outfit,2.5927583121625
military_proto_exo_outfit,2.6600518384086
military_sky_outfit,2.6062298587531
mineral_water,1.9268265002026
mint,1.7543089881114
mirror,1.7632784487643
monolith_exo_outfit,2.706436175205
monolith_exolight_outfit,2.6263611050545
monolith_nbc_outfit,2.5495004906781
monolith_nosorog_outfit,2.7419449699339
monolith_outfit,2.5896261654155
monolith_patch,1.8313859967097
monolith_proto_exo_outfit,2.6652345045165
monolith_scientific_light_outfit,2.2301021377646
monolith_scientific_outfit,2.5845326414284
monolith_shard,0
monolith_trenchcoat_outfit,2.3243062598709
morphine,1.9658963767116
mre,1.9675715628113
mutant_part_boar_chop,1.8511397889191
mutant_part_boar_leg,1.8513414980464
mutant_part_brain_burer,2.0093816160144
mutant_part_burer_hand,1.9608298041772
mutant_part_cat_claw,1.7918080676857
mutant_part_cat_tail,1.8538242967263
mutant_part_cat_thyroid,1.8118237002824
mutant_part_chimera_claw,1.9230836304087
mutant_part_chimera_kogot,2.0003187915979
mutant_part_chimera_meat,1.9142604553972
mutant_part_controller_glass,2.0448175410756
mutant_part_controller_hand,2.0103681635092
mutant_part_crow_beak,1.926955821781
mutant_part_dog_heart,1.8050312656803
mutant_part_dog_liver,1.8034648282115
mutant_part_dog_meat,1.7564903923351
mutant_part_dog_tail,1.8448605862564
mutant_part_fang_psevdodog,1.7708573172409
mutant_part_flesh_eye,1.8475321612202
mutant_part_flesh_meat,1.8277607857538
mutant_part_fracture_hand,1.8364338961933
mutant_part_heart_bloodsucker,1.8448605862564
mutant_part_heart_chimera,1.9138132753175
mutant_part_krovosos_jaw,1.95107664096
mutant_part_krovosos_meat,1.8776812834394
mutant_part_lurker_eye,1.8475321612202
mutant_part_lurker_meat,1.9142604553972
mutant_part_lurker_tail,1.8475321612202
mutant_part_pseudogigant_eye,2.0625727104171
mutant_part_pseudogigant_hand,2.0449884697293
mutant_part_psevdodog_meat,1.8316392014153
mutant_part_psevdodog_tail,1.8538242967263
mutant_part_psysucker_hand,1.9790116478713
mutant_part_psysucker_meat,1.8931249435405
mutant_part_snork_hand,1.8187050464566
mutant_part_snork_leg,1.8651080467008
mutant_part_snork_mask,1.8899968144171
mutant_part_tushkano_head,1.8286814822454
mutant_part_tushkano_meat,1.738329681184
mutant_part_tusk_boar,1.8034648282115
mutant_part_zombi_hand,1.8448605862564
nbc_dolg_outfit,2.540820576268
nbc_freedom_outfit,2.5420334236108
nbc_merc_outfit,2.5550681333297
nbc_outfit,2.5262803583204
nomad_outfit,2.271854910998
novice_outfit,2.2392973703333
novice_outfit_camo,2.2680213405194
novice_outfit_tourist,2.2678972576246
nuts,1.8882912800639
partskit_tool,2.170239971906
picture_woman,1.6754817473369
pill_raid,2.1367078122337
porn,1.7763638046653
porn2,1.7957464069688
protein,1.8672341777557
radio,1.8454015060619
radio2,1.8526413623606
raid_access_card_agr_und,2.2044055089634
raid_access_card_jup_und,2.2449961178833
raid_access_card_x18,2.2266524673223
raid_extra_loot_1,2.2266524673223
raid_extra_loot_10,2.5074264332554
raid_extra_loot_2,2.2676527184713
raid_extra_loot_3,2.2971998966863
raid_extra_loot_4,2.3394991661439
raid_extra_loot_5,2.3699824929041
raid_extra_loot_6,2.404189849902
raid_extra_loot_7,2.4304229084682
raid_extra_loot_8,2.4580649332177
raid_extra_loot_9,2.480362227991
raid_fuel_item,2.0912346390167
raid_injector_1,2.0881512098425
raid_injector_2,2.1582715624289
raid_injector_3,2.2044055089634
raid_injector_4,2.2266524673223
raid_injector_5,2.2449961178833
raid_intelligence_note,2.1092249246485
raid_map_travel_k01_darkscape_infected,2.1823808246968
raid_map_travel_k01_darkscape_scouting,2.1823808246968
raid_map_travel_l06_rostok_scouting,2.2161203981504
raid_map_travel_l09_deadcity_infected,2.2362229955647
raid_map_travel_l09_deadcity_scouting,2.2362229955647
raid_map_travel_y04_pole_infected,2.1153595100529
raisins,1.8130882297228
ramrod_tool,1.9385479185056
rasp_tool,1.9172822463505
ration_ru,2.0503964322511
ration_ukr,2.0419651078054
rebirth,2.033962601948
redline_novice_outfit,2.2760232511645
renegade_exo_outfit,2.6851505852295
renegade_patch,1.8313859967097
renegade_scientific_outfit,2.2302765227257
renegademerc_outfit,2.3481349039252
rope,1.7327771013609
rotten_meat,0
salicidic_acid,1.9210377150487
salmon,1.8098910743317
sausage,1.8322689824256
scientific_outfit,2.5783497108733
sewing_kit_a,2.0678677436116
sewing_kit_b,2.0335512796286
sewing_kit_h,2.1247770632217
sewing_thread,1.8248013532855
sharpening_stones,1.9201133650863
shovel_mili,1.7897678207673
shovel_old,1.7574079582751
solvent,1.9150500094608
specops_bandit_outfit,2.5373963285476
specops_dolg_outfit,2.5552900013348
specops_merc_outfit,2.5585698955785
specops_outfit,2.5466764020692
stalker_autumn_outfit,2.498656522233
stalker_bear_outfit,2.5176799790567
stalker_drought_outfit,2.5173759500026
stalker_graphite_outfit,2.4882687479089
stalker_outfit,2.4880737670907
stalker_patch,1.8313859967097
stalker_predator_outfit,2.5242866624102
stalker_proto_exo_outfit,2.6209827918264
stalker_raid_event_item,2.2756461178245
stalker_salamander_outfit,2.4894318731555
stalker_tigerstripe_outfit,2.4936006685954
steel_wool,1.8425512233115
stimpack,1.9618655654458
stimpack_army,2.0074855980169
stimpack_scientic,2.024023703921
survival_kit,2.0444502410874
svoboda_exo_outfit,2.6930560226327
svoboda_exolight_outfit,2.6294189363827
svoboda_heavy_outfit,2.5544558795529
svoboda_heavy_outfit_2,2.534135836505
svoboda_light_outfit,2.5436622121796
svoboda_light_proto_exo_outfit,2.6425206733782
svoboda_novice_outfit,2.2370800781146
svoboda_scientific_outfit,2.5832857614577
synthrope,1.8464733555405
tarpaulin,1.8288122108004
tea,1.9974491794661
tetanus,1.9237554620769
tobacco,1.9694342221636
tomato,1.8214522889377
toolkit_p,2.1133158835256
toolkit_r5,2.1387070265572
toolkit_r7,2.1505245229299
toolkit_s,2.1247770632217
travel_outfit,2.1974573026079
trenchcoat_brown_outfit,2.3190983326287
trenchcoat_dolg_brown_outfit,2.323789074068
trenchcoat_freedom_brown_outfit,2.3167542637676
trenchcoat_green_outfit,2.3211658444881
trenchcoat_outfit,2.3124037277915
tushonka,1.8663898838152
underwear,1.7897678207673
upgr_o_1_armor,1.9196476247571
upgr_o_1_arty,1.9681232975169
upgr_o_1_bleed,2.020151038457
upgr_o_1_burn,1.8926216670499
upgr_o_1_carry,1.9816647999165
upgr_o_1_chem,1.898717478064
upgr_o_1_damage,1.9044243007151
upgr_o_1_durability,1.8713383013198
upgr_o_1_health,2.0028572668856
upgr_o_1_power,1.9242005993608
upgr_o_1_psi,1.9366315439835
upgr_o_1_rad,1.9148532677688
upgr_o_1_run,1.9603823276174
upgr_o_1_shock,1.909267417711
upgr_o_1_weight,1.9326736198915
upgr_o_2_armor,2.0110318022572
upgr_o_2_arty,2.0056613783824
upgr_o_2_bleed,2.0347799886912
upgr_o_2_burn,1.9588748843641
upgr_o_2_carry,2.0161141100518
upgr_o_2_chem,1.9458353478016
upgr_o_2_damage,2.0177495043212
upgr_o_2_durability,1.9422641493376
upgr_o_2_health,2.0367934850326
upgr_o_2_power,2.0127563349231
upgr_o_2_psi,1.9896379758073
upgr_o_2_rad,1.9917966892077
upgr_o_2_run,1.9804681646477
upgr_o_2_shock,1.9525859386767
upgr_o_2_weight,1.9828462939703
upgr_o_3_armor,2.0444502410874
upgr_o_3_arty,2.0480617430186
upgr_o_3_bleed,2.0756413146599
upgr_o_3_burn,1.9979901884322
upgr_o_3_carry,2.0444502410874
upgr_o_3_chem,2.0161141100518
upgr_o_3_damage,2.0444502410874
upgr_o_3_durability,2.0419651078054
upgr_o_3_health,2.0889311674507
upgr_o_3_power,2.0456691686292
upgr_o_3_psi,2.0313272245746
upgr_o_3_rad,2.0394140821035
upgr_o_3_run,2.0515429517619
upgr_o_3_shock,2.0056613783824
upgr_o_3_weight,2.0549031408437
upgr_w_1_calibre,2.0028572668856
upgr_w_1_dispersion,1.9509442194125
upgr_w_1_firemode,1.9767833022968
upgr_w_1_grenade_mount,1.9863037264992
upgr_w_1_inertion,1.9404249130388
upgr_w_1_magazine,1.9907235422131
upgr_w_1_muffle,1.9541988766523
upgr_w_1_recoil,1.8713383013198
upgr_w_1_reliability,1.9404249130388
upgr_w_1_rpm,1.9541988766523
upgr_w_1_scope,1.9792559855325
upgr_w_1_scope_mount,1.9196476247571
upgr_w_1_speed,1.9242005993608
upgr_w_1_weight,1.9326736198915
upgr_w_2_calibre,2.0406980543626
upgr_w_2_dispersion,2.009275302327
upgr_w_2_firemode,1.9874283824609
upgr_w_2_grenade_mount,2.024023703921
upgr_w_2_inertion,2.0127563349231
upgr_w_2_magazine,2.0381127219865
